ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs
org.gjt.sp.jedit.io.FavoritesVFS,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
org.gjt.sp.jedit.jEdit,0.0078125,0.015625,0.0078125,0.0234375,0.0,0.015625,0.0,0.03125,0.0,0.0390625,0.0,0.0078125,0.0,0.0859375
org.gjt.sp.jedit.io.VFS,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2
org.gjt.sp.jedit.io.VFSManager,0.037037037037037035,0.07407407407407407,0.0,0.14814814814814814,0.0,0.0,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.0,0.0,0.2962962962962963
bsh.Token,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
org.gjt.sp.jedit.browser.BrowserView,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
org.gjt.sp.jedit.browser.VFSBrowser,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.0,0.15384615384615385,0.0,0.0,0.0,0.19230769230769232
org.gjt.sp.jedit.browser.BrowserCommandsMenu,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2
org.gjt.sp.jedit.browser.FileCellRenderer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.MiscUtilities,0.0,0.046511627906976744,0.0,0.06976744186046512,0.0,0.0,0.0,0.06976744186046512,0.0,0.09302325581395349,0.0,0.0,0.0,0.16279069767441862
org.gjt.sp.jedit.io.FileRootsVFS,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
org.gjt.sp.jedit.GUIUtilities,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.0,0.05454545454545454,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.07272727272727272
org.gjt.sp.jedit.Buffer,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,0.0,0.0,0.0967741935483871,0.0,0.04838709677419355,0.0,0.0,0.0,0.16129032258064516
org.gjt.sp.jedit.View,0.0,0.034482758620689655,0.0,0.05172413793103448,0.0,0.0,0.0,0.08620689655172414,0.0,0.10344827586206896,0.0,0.017241379310344827,0.0,0.1724137931034483
bsh.ReturnControl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
org.gjt.sp.jedit.textarea.Gutter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2
org.gjt.sp.util.Log,0.018518518518518517,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.0,0.0,0.25925925925925924
org.gjt.sp.jedit.textarea.ExtensionManager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
org.gjt.sp.jedit.textarea.JEditTextArea,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.1724137931034483
org.gjt.sp.jedit.textarea.TextAreaExtension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
org.gjt.sp.jedit.textarea.TextAreaPainter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.2727272727272727
org.gjt.sp.jedit.textarea.ChunkCache,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
org.gjt.sp.jedit.textarea.FoldVisibilityManager,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
org.gjt.sp.jedit.Marker,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
org.gjt.sp.jedit.EditPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111
bsh.BSHType,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.5
bsh.SimpleNode,0.022222222222222223,0.022222222222222223,0.35555555555555557,0.022222222222222223,0.0,0.0,0.0,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.0,0.0,0.0,0.4666666666666667
bsh.BshClassManager,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855
bsh.NameSpace,0.034482758620689655,0.06896551724137931,0.1724137931034483,0.10344827586206896,0.0,0.034482758620689655,0.0,0.20689655172413793,0.10344827586206896,0.06896551724137931,0.0,0.0,0.0,0.4827586206896552
bsh.EvalError,0.03225806451612903,0.03225806451612903,0.1935483870967742,0.0967741935483871,0.0,0.03225806451612903,0.0,0.16129032258064516,0.0967741935483871,0.06451612903225806,0.0,0.0,0.0,0.45161290322580644
bsh.BSHPrimitiveType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
bsh.BSHAmbiguousName,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.JARClassLoader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
org.gjt.sp.jedit.EditPlugin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.msg.VFSUpdate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
org.gjt.sp.jedit.EBMessage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
org.gjt.sp.jedit.gui.EnhancedMenuItem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
org.gjt.sp.jedit.EditAction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667
org.gjt.sp.jedit.gui.StatusBar,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
gnu.regexp.RETokenEndSub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
gnu.regexp.REToken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142
gnu.regexp.REMatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111
org.gjt.sp.jedit.BeanShellAction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.5
org.gjt.sp.jedit.gui.BeanShellErrorDialog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4
org.gjt.sp.jedit.BeanShell,0.04,0.12,0.04,0.16,0.0,0.0,0.0,0.16,0.0,0.08,0.0,0.0,0.0,0.28
org.gjt.sp.jedit.options.DockingOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.WindowTableModel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.AbstractOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.gui.DockableWindowManager,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
org.gjt.sp.jedit.EditBus,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684
installer.JEditMetalTheme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.gui.HistoryModel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.gui.EnhancedMenu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.OperatingSystem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsh.BSHSwitchStatement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsh.CallStack,0.038461538461538464,0.07692307692307693,0.34615384615384615,0.038461538461538464,0.0,0.038461538461538464,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0,0.5
bsh.Interpreter,0.0,0.024390243902439025,0.17073170731707318,0.04878048780487805,0.0,0.024390243902439025,0.0,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.34146341463414637
bsh.BSHSwitchLabel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsh.Primitive,0.05263157894736842,0.10526315789473684,0.3157894736842105,0.10526315789473684,0.0,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.47368421052631576
org.gjt.sp.jedit.gui.OptionsDialog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.gui.EnhancedDialog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.OptionGroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.OverviewOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.GeneralOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.AppearanceOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.TextAreaOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.GutterOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.ColorOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.StyleOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.LoadSaveOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.EditingOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.ModeOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.ShortcutsOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125
org.gjt.sp.jedit.options.ContextOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
org.gjt.sp.jedit.options.ToolBarOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2
org.gjt.sp.jedit.options.AbbrevsOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.PrintOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.FirewallOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.BrowserOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.options.BrowserColorsOptionPane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsh.This,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333
bsh.Capabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2
bsh.Reflect,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.0,0.047619047619047616,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.38095238095238093
bsh.InterpreterError,0.0625,0.0625,0.25,0.125,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.375
org.gjt.sp.jedit.gui.FontSelector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.gjt.sp.jedit.gui.FontSelectorDialog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
