ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs
bsh.ClassGenerator, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2
bsh.ClassGeneratorImpl, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2
bsh.ClassIdentifier, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.ClassPathException, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
bsh.ConsoleInterface, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.DelayedEvalBshMethod, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2
bsh.EvalError, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.InterpreterError, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
bsh.JJTParserState, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.JThis, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2
bsh.NameSource, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.Node, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.ParserConstants, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.ParserTokenManager, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3
bsh.ParserTreeConstants, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.ReflectError, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.ReflectManager, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
bsh.ReturnControl, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
bsh.TargetError, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
bsh.Token, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
bsh.UtilEvalError, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.UtilTargetError, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
bsh.Variable, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.collection.CollectionIterator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bsh.reflect.ReflectManagerImpl, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.microstar.xml.HandlerBase, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
com.microstar.xml.XmlException, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.microstar.xml.XmlHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
doclet.GenerateTocXML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.CharIndexed, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.CharIndexedCharArray, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.CharIndexedInputStream, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.CharIndexedReader, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.CharIndexedString, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.CharIndexedStringBuffer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.REFilterInputStream, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.REMatchEnumeration, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gnu.regexp.RESyntax, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
gnu.regexp.REToken, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2
gnu.regexp.RETokenEndSub, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
gnu.regexp.UncheckedRE, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.BZip2Constants, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.CBZip2InputStream, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2
installer.CBZip2OutputStream, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2
installer.CRC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.ConsoleInstall, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.ConsoleProgress, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.InstallThread, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
installer.InvalidHeaderException, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.NonInteractiveInstall, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.OperatingSystem, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.Progress, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.TarBuffer, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
installer.TarInputStream, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.TarOutputStream, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
installer.VariableGridLayout, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
macos.menu.ShowBufferMenu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
macos.menu.ShowRecentDirMenu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
macos.menu.ShowRecentMenu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
macos.script.AppleScriptHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
macos.script.ScriptFilter, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.AbstractOptionPane, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.ActionListHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.Autosave, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.BeanShellAction, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.Debug, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
org.gjt.sp.jedit.EBComponent, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.EBMessage, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 12
org.gjt.sp.jedit.EditAction, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
org.gjt.sp.jedit.EditBus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.EditPane, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
org.gjt.sp.jedit.EditPlugin, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.Marker, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.ModeCatalogHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.OperatingSystem, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.OptionPane, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.ServiceListHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.browser.BrowserListener, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.buffer.BufferChangeAdapter, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.buffer.BufferChangeListener, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.buffer.ContentManager, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.buffer.DummyFoldHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.buffer.ExplicitFoldHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.buffer.IndentFoldHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.buffer.KillRing, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.buffer.LineElement, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.buffer.LineManager, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4
org.gjt.sp.jedit.buffer.RootElement, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.buffer.UndoManager, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.ActionBar, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.AddAbbrevDialog, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.AnimatedIcon, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.BeanShellErrorDialog, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.BufferSwitcher, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.CheckBoxListModel, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.ColorWellButton, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.DefaultFocusComponent, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.DockableWindowContainer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.FloatingWindowContainer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.HistoryTextField, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.IOProgressMonitor, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.InputHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.JCheckBoxList, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.KeyEventWorkaround, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.gui.RolloverButton, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.ToolBarManager, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.gui.VariableGridLayout, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.menu.DynamicMenuProvider, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.menu.EnhancedMenu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.msg.BufferUpdate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.msg.DockableWindowUpdate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.msg.DynamicMenuChanged, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.msg.EditPaneUpdate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.msg.EditorExitRequested, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.msg.EditorExiting, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.gjt.sp.jedit.msg.EditorStarted, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.gjt.sp.jedit.msg.PluginUpdate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.msg.PropertiesChanged, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.gjt.sp.jedit.msg.SearchSettingsChanged, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.gjt.sp.jedit.msg.VFSUpdate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.msg.ViewUpdate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.gjt.sp.jedit.pluginmgr.MirrorListHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.pluginmgr.PluginListHandler, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.pluginmgr.Roster, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.print.BufferPrinter1_3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.print.BufferPrinter1_4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.proto.jeditresource.Handler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.search.AllBufferSet, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.search.BoyerMooreSearchMatcher, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2
org.gjt.sp.jedit.search.CurrentBufferSet, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.search.DirectoryListSet, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.search.HyperSearchRequest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.search.SearchBar, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.search.SearchFileSet, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.search.SearchMatcher, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3
org.gjt.sp.jedit.syntax.DefaultTokenHandler, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2
org.gjt.sp.jedit.syntax.DisplayTokenHandler, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2
org.gjt.sp.jedit.syntax.DummyTokenHandler, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.syntax.ParserRule, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3
org.gjt.sp.jedit.syntax.SyntaxStyle, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.syntax.SyntaxUtilities, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.syntax.Token, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.syntax.TokenHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.textarea.ChunkCache, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.textarea.ExtensionManager, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.gjt.sp.jedit.textarea.MouseActions, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.textarea.ScrollListener, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.textarea.StructureMatcher, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.jedit.textarea.TextAreaExtension, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2
org.gjt.sp.util.CharIndexedSegment, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.util.IntegerArray, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
org.gjt.sp.util.Log, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.util.ReadWriteLock, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.util.SegmentBuffer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.util.WorkRequest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
org.gjt.sp.util.WorkThread, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.gjt.sp.util.WorkThreadPool, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.gjt.sp.util.WorkThreadProgressListener, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.objectweb.asm.ByteVector, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.objectweb.asm.ClassVisitor, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.objectweb.asm.ClassWriter, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3
org.objectweb.asm.CodeVisitor, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.objectweb.asm.CodeWriter, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2
org.objectweb.asm.Constants, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.objectweb.asm.Edge, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.objectweb.asm.Item, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.objectweb.asm.Label, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

