ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs
org.apache.tools.ant.taskdefs.LogStreamHandler, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.ManifestException, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.MatchingTask, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
org.apache.tools.ant.taskdefs.Mkdir, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.Patch, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.PumpStreamHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.Rename, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.Rmic, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4
org.apache.tools.ant.taskdefs.SendEmail, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.Sequential, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.SignJar, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.Sleep, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.StreamPumper, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.Tar, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.Taskdef, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.Touch, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.Transform, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.Tstamp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.Typedef, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.Untar, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.UpToDate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.War, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.XSLTLiaison, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapter, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.compilers.Gcj, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.Javac12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.Javac13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.JavacExternal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.Jikes, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.Jvc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.Kjc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.compilers.Sj, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.condition.And, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.condition.Condition, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.condition.ConditionBase, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.condition.Equals, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.condition.Not, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.condition.Or, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.condition.Os, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ANTLR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.Javah, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.Native2Ascii, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.RenameExtensions, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.Rpm, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.StyleBook, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.Test, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.TraXLiaison, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.XalanLiaison, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.XslpLiaison, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheck, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckin, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckinDefault, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckout, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.ccm.CCMCreateTask, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ccm.CCMReconfigure, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ccm.Continuus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckin, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.clearcase.CCUpdate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5
org.apache.tools.ant.taskdefs.optional.depend.ClassFile, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.depend.ClassFileIterator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.depend.ClassFileUtils, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.depend.DirectoryIterator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.depend.JarFileIterator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ClassCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPoolEntry, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7
org.apache.tools.ant.taskdefs.optional.depend.constantpool.DoubleCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.FieldRefCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.FloatCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.IntegerCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.InterfaceMethodRefCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.LongCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodRefCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.NameAndTypeCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.StringCPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.Utf8CPInfo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.dotnet.Ilasm, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ejb.DDCreator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ejb.DDCreatorHelper, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ejb.EJBDeploymentTool, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ejb.Ejbc, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ejb.EjbcHelper, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbcTask, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ejb.InnerClassFilenameFilter, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ejb.WLRun, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.ejb.WLStop, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ide.VAJAntTool, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ide.VAJAntToolGUI, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ide.VAJExport, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.ide.VAJLoadProjects, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ide.VAJUtil, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.ide.VAJWorkspaceScanner, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.jlink.ClassNameReader, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.jlink.ConstantPool, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.jlink.jlink, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.jsp.WLJspc, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.junit.ArrayEnumeration, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.junit.BaseTest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2
org.apache.tools.ant.taskdefs.optional.junit.BatchTest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.junit.Enumerations, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.junit.FormatterElement, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.junit.JUnitResultFormatter, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.junit.XMLConstants, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.junit.XMLResultAggregator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.metamata.MMetricsStreamHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.metamata.MParse, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.metamata.MetricsElement, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.net.FTP, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.perforce.P4Base, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8
org.apache.tools.ant.taskdefs.optional.perforce.P4Counter, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.perforce.P4Edit, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.perforce.P4Handler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.perforce.P4HandlerAdapter, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2
org.apache.tools.ant.taskdefs.optional.perforce.P4Have, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.perforce.P4OutputHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.perforce.P4Reopen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.perforce.P4Revert, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.perforce.P4Submit, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.perforce.P4Sync, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.perforce.SimpleP4OutputHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.pvcs.PvcsProject, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3
org.apache.tools.ant.taskdefs.optional.sitraka.CovMerge, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.CovReport, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.ReportFilters, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.Socket, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.ClassFile, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.AttributeInfo, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 9
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.AttributeInfoList, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.Code, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.ConstantValue, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.Deprecated, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.Exceptions, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.InnerClasses, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.LineNumberTable, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.LocalVariableTable, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.SourceDir, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.SourceFile, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.Synthetic, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.attributes.Unknown, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2
org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
